               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  90,            0.047892,            0.015669,            0.026339,             0.36997,             0.52738,             0.53427,             0.31925,             0.03804,            0.011862,            0.031353,             0.01499,           0.0049905,           0.0049905
                  91,            0.046227,            0.014735,            0.031741,             0.33985,             0.57605,             0.50949,              0.2975,             0.03883,            0.011644,            0.031212,            0.014001,           0.0050009,           0.0050009
                  92,            0.057604,            0.015949,            0.029426,             0.33985,             0.57605,             0.50949,              0.2975,             0.03883,            0.011644,            0.031212,             0.01301,           0.0050103,           0.0050103
                  93,            0.055314,            0.019535,            0.022779,             0.33985,             0.57605,             0.50949,              0.2975,             0.03883,            0.011644,            0.031212,            0.012019,           0.0050187,           0.0050187
                  94,            0.050516,            0.025114,             0.02199,             0.33985,             0.57605,             0.50949,              0.2975,             0.03883,            0.011644,            0.031212,            0.011026,           0.0050262,           0.0050262
                  95,            0.059303,            0.016585,            0.027218,             0.48539,             0.46664,             0.48977,             0.25454,             0.04598,            0.011085,            0.030403,            0.010033,           0.0050326,           0.0050326
                  96,            0.063291,            0.012911,            0.021493,             0.48539,             0.46664,             0.48977,             0.25454,             0.04598,            0.011085,            0.030403,           0.0090381,           0.0050381,           0.0050381
                  97,            0.059921,            0.021929,            0.023385,             0.48539,             0.46664,             0.48977,             0.25454,             0.04598,            0.011085,            0.030403,           0.0080425,           0.0050425,           0.0050425
                  98,            0.064871,            0.024232,            0.027563,             0.48539,             0.46664,             0.48977,             0.25454,             0.04598,            0.011085,            0.030403,            0.007046,            0.005046,            0.005046
                  99,            0.057582,            0.023052,            0.019826,             0.48148,             0.52804,             0.52969,             0.28656,            0.037352,             0.01146,            0.030472,           0.0060485,           0.0050485,           0.0050485
                 100,            0.053496,              0.0183,            0.020739,             0.48148,             0.52804,             0.52969,             0.28656,            0.037352,             0.01146,            0.030472,             0.00505,             0.00505,             0.00505
                 101,            0.057795,            0.016216,            0.032019,             0.48148,             0.52804,             0.52969,             0.28656,            0.037352,             0.01146,            0.030472,             0.00505,             0.00505,             0.00505
                 102,            0.057327,            0.015725,            0.028397,             0.48148,             0.52804,             0.52969,             0.28656,            0.037352,             0.01146,            0.030472,           0.0050005,           0.0050005,           0.0050005
                 103,            0.058161,            0.014593,            0.025873,             0.53118,             0.42141,             0.55035,             0.30132,            0.034983,            0.011594,            0.030296,            0.004951,            0.004951,            0.004951
                 104,            0.057148,            0.015256,            0.023572,             0.53118,             0.42141,             0.55035,             0.30132,            0.034983,            0.011594,            0.030296,           0.0049015,           0.0049015,           0.0049015
                 105,            0.052003,            0.014877,             0.02091,             0.53118,             0.42141,             0.55035,             0.30132,            0.034983,            0.011594,            0.030296,            0.004852,            0.004852,            0.004852
                 106,            0.050976,            0.016897,            0.021044,             0.53118,             0.42141,             0.55035,             0.30132,            0.034983,            0.011594,            0.030296,           0.0048025,           0.0048025,           0.0048025
                 107,            0.055374,            0.013947,            0.024641,             0.36497,             0.45093,             0.47231,             0.25158,             0.03408,            0.011353,            0.030258,            0.004753,            0.004753,            0.004753
                 108,            0.055792,            0.015422,            0.022395,             0.36497,             0.45093,             0.47231,             0.25158,             0.03408,            0.011353,            0.030258,           0.0047035,           0.0047035,           0.0047035
                 109,            0.055365,            0.013447,            0.020529,             0.36497,             0.45093,             0.47231,             0.25158,             0.03408,            0.011353,            0.030258,            0.004654,            0.004654,            0.004654
                 110,             0.05883,            0.018466,            0.022946,             0.36497,             0.45093,             0.47231,             0.25158,             0.03408,            0.011353,            0.030258,           0.0046045,           0.0046045,           0.0046045
                 111,            0.059727,            0.010768,            0.025512,             0.52538,             0.42798,             0.52846,             0.28531,            0.039421,            0.010583,            0.027515,            0.004555,            0.004555,            0.004555
                 112,            0.058922,            0.017278,            0.023455,             0.52538,             0.42798,             0.52846,             0.28531,            0.039421,            0.010583,            0.027515,           0.0045055,           0.0045055,           0.0045055
                 113,             0.05424,            0.014162,            0.027303,             0.52538,             0.42798,             0.52846,             0.28531,            0.039421,            0.010583,            0.027515,            0.004456,            0.004456,            0.004456
                 114,            0.063176,            0.018899,            0.019829,             0.52538,             0.42798,             0.52846,             0.28531,            0.039421,            0.010583,            0.027515,           0.0044065,           0.0044065,           0.0044065
                 115,            0.056913,            0.017308,            0.020067,             0.54289,             0.40315,             0.51164,             0.31362,            0.039051,            0.010265,            0.026337,            0.004357,            0.004357,            0.004357
